,pop_grid_pop,geometry,pop_grid_id
87,530.6240234375,"POLYGON ((693114.6106922488 7815825.517699366, 693988.0754557273 7815816.002019886, 693978.0006895592 7814893.487302134, 693104.5813456755 7814903.006342572, 693114.6106922488 7815825.517699366))",87
88,700.1017456054688,"POLYGON ((693988.0754557273 7815816.002019886, 694861.5434090358 7815806.443343953, 694851.4232223418 7814883.925250063, 693978.0006895592 7814893.487302134, 693988.0754557273 7815816.002019886))",88
89,966.8294677734375,"POLYGON ((694861.5434090358 7815806.443343953, 695735.0145665494 7815796.841670683, 695724.8489583951 7814874.320185477, 694851.4232223418 7814883.925250063, 694861.5434090358 7815806.443343953))",89
90,896.4216918945312,"POLYGON ((695735.0145665494 7815796.841670683, 696608.4889426396 7815787.1969991885, 696598.2779120855 7814864.67210749, 695724.8489583951 7814874.320185477, 695735.0145665494 7815796.841670683))",90
91,466.22613525390625,"POLYGON ((696608.4889426396 7815787.1969991885, 697481.9665516798 7815777.509328579, 697471.7100977828 7814854.981015207, 696598.2779120855 7814864.67210749, 696608.4889426396 7815787.1969991885))",91
92,327.59521484375,"POLYGON ((697481.9665516798 7815777.509328579, 698355.4474080442 7815767.77865796, 698345.1455298567 7814845.246907737, 697471.7100977828 7814854.981015207, 697481.9665516798 7815777.509328579))",92
93,187.30555725097656,"POLYGON ((698355.4474080442 7815767.77865796, 699228.9315261045 7815758.0049864305, 699218.5842226747 7814835.469784178, 698345.1455298567 7814845.246907737, 698355.4474080442 7815767.77865796))",93
94,,"POLYGON ((699228.9315261045 7815758.0049864305, 700102.4189202369 7815748.188313089, 700092.026190609 7814825.649643628, 699218.5842226747 7814835.469784178, 699228.9315261045 7815758.0049864305))",94
95,,"POLYGON ((700102.4189202369 7815748.188313089, 700975.9096048132 7815738.32863703, 700965.4714480274 7814815.78648518, 700092.026190609 7814825.649643628, 700102.4189202369 7815748.188313089))",95
96,,"POLYGON ((686990.7340207838 7814968.435373308, 687864.1314446693 7814959.217389895, 687854.3706353793 7814036.725106539, 686981.0186431198 7814045.946343893, 686990.7340207838 7814968.435373308))",96
